artist,album,track_n,line,lyric,track_title
Taylor Swift,Folklore,11,35,Tied me to you,​invisible string
Taylor Swift,Folklore,11,36,Cold was the steel of my axe to grind,​invisible string
Taylor Swift,Folklore,11,37,For the boys who broke my heart,​invisible string
Taylor Swift,Folklore,11,38,Now I send their babies presents,​invisible string
Taylor Swift,Folklore,11,39,Gold was the color of the leaves,​invisible string
Taylor Swift,Folklore,11,40,When I showed you around Centennial Park,​invisible string
Taylor Swift,Folklore,11,41,Hell was the journey but it brought me heaven,​invisible string
Taylor Swift,Folklore,11,42,"Time, wondrous time",​invisible string
Taylor Swift,Folklore,11,43,Gave me the blues and then purple-pink skies,​invisible string
Taylor Swift,Folklore,11,44,And it's cool,​invisible string
Taylor Swift,Folklore,11,45,"Baby, with me",​invisible string
Taylor Swift,Folklore,11,46,And isn't it just so pretty to think,​invisible string
Taylor Swift,Folklore,11,47,All along there was some,​invisible string
Taylor Swift,Folklore,11,48,Invisible string,​invisible string
Taylor Swift,Folklore,11,49,Tying you to me?,​invisible string
Taylor Swift,Folklore,11,50,Ooh-ooh-ooh-ooh,​invisible string
Taylor Swift,Folklore,11,51,Me,​invisible string
Taylor Swift,Folklore,11,52,Ooh-ooh-ooh-ooh,​invisible string
Taylor Swift,Folklore,11,53,(Ah-ah-ah),​invisible string
Taylor Swift,Folklore,11,54,(Ah-ah-ah),​invisible string
Taylor Swift,Folklore,12,1,What did you think I'd say to that?,​mad woman
Taylor Swift,Folklore,12,2,Does a scorpion sting when fighting back?,​mad woman
Taylor Swift,Folklore,12,3,"They strike to kill, and you know I will",​mad woman
Taylor Swift,Folklore,12,4,You know I will,​mad woman
Taylor Swift,Folklore,12,5,What do you sing on your drive home?,​mad woman
Taylor Swift,Folklore,12,6,Do you see my face in the neighbor's lawn?,​mad woman
Taylor Swift,Folklore,12,7,Does she smile?,​mad woman
Taylor Swift,Folklore,12,8,"Or does she mouth, ""Fuck you forever""?",​mad woman
Taylor Swift,Folklore,12,9,"Every time you call me crazy, I get more crazy",​mad woman
Taylor Swift,Folklore,12,10,What about that?,​mad woman
Taylor Swift,Folklore,12,11,"And when you say I seem angry, I get more angry",​mad woman
Taylor Swift,Folklore,12,12,And there's nothing like a mad woman,​mad woman
Taylor Swift,Folklore,12,13,What a shame she went mad,​mad woman
Taylor Swift,Folklore,12,14,No one likes a mad woman,​mad woman
Taylor Swift,Folklore,12,15,You made her like that,​mad woman
Taylor Swift,Folklore,12,16,And you'll poke that bear 'til her claws come out,​mad woman
Taylor Swift,Folklore,12,17,And you find something to wrap your noose around,​mad woman
Taylor Swift,Folklore,12,18,And there's nothing like a mad woman,​mad woman
Taylor Swift,Folklore,12,19,Now I breathe flames each time I talk,​mad woman
Taylor Swift,Folklore,12,20,My cannons all firin' at your yacht,​mad woman
Taylor Swift,Folklore,12,21,"They say ""move on,"" but you know I won'tAnd women like hunting witches too",​mad woman
Taylor Swift,Folklore,12,22,Doing your dirtiest work for you,​mad woman
Taylor Swift,Folklore,12,23,It's obvious that wanting me dead,​mad woman
Taylor Swift,Folklore,12,24,Has really brought you two together,​mad woman
Taylor Swift,Folklore,12,25,"Every time you call me crazy, I get more crazy",​mad woman
Taylor Swift,Folklore,12,26,What about that?,​mad woman
Taylor Swift,Folklore,12,27,"And when you say I seem angry, I get more angry",​mad woman
Taylor Swift,Folklore,12,28,And there's nothing like a mad woman,​mad woman
Taylor Swift,Folklore,12,29,What a shame she went mad,​mad woman
Taylor Swift,Folklore,12,30,No one likes a mad woman,​mad woman
Taylor Swift,Folklore,12,31,You made her like that,​mad woman
Taylor Swift,Folklore,12,32,And you'll poke that bear 'til her claws come out,​mad woman
Taylor Swift,Folklore,12,33,And you find something to wrap your noose around,​mad woman
Taylor Swift,Folklore,12,34,And there's nothing like a mad woman,​mad woman
Taylor Swift,Folklore,12,35,"I'm taking my time, taking my time'Cause you took everything from me",​mad woman
Taylor Swift,Folklore,12,36,"Watching you climb, watching you climb",​mad woman
Taylor Swift,Folklore,12,37,Over people like me,​mad woman
Taylor Swift,Folklore,12,38,The master of spin has a couple side flings,​mad woman
Taylor Swift,Folklore,12,39,Good wives always know,​mad woman
Taylor Swift,Folklore,12,40,"She should be mad, should be scathing like me, but",​mad woman
Taylor Swift,Folklore,12,41,No one likes a mad woman,​mad woman
Taylor Swift,Folklore,12,42,What a shame she went mad,​mad woman
Taylor Swift,Folklore,12,43,You made her like that,​mad woman
Taylor Swift,Folklore,13,1,"Keep your helmet, keep your life, son",​epiphany
Taylor Swift,Folklore,13,2,"Just a flesh wound, here's your rifle",​epiphany
Taylor Swift,Folklore,13,3,Crawling up the beaches now,​epiphany
Taylor Swift,Folklore,13,4,"""Sir, I think he's bleeding out""And some things you just can't speak about",​epiphany
Taylor Swift,Folklore,13,5,"With you I serve, with you I fall down, down",​epiphany
Taylor Swift,Folklore,13,6,"Watch you breathe in, watch you breathing out, out",​epiphany
Taylor Swift,Folklore,13,7,Something med school did not cover,​epiphany
Taylor Swift,Folklore,13,8,"Someone's daughter, someone's mother",​epiphany
Taylor Swift,Folklore,13,9,Holds your hand through plastic now,​epiphany
Taylor Swift,Folklore,13,10,"""Doc, I think she's crashing out""And some things you just can't speak about",​epiphany
Taylor Swift,Folklore,13,11,Only twenty minutes to sleep,​epiphany
Taylor Swift,Folklore,13,12,But you dream of some epiphany,​epiphany
Taylor Swift,Folklore,13,13,Just one single glimpse of relief,​epiphany
Taylor Swift,Folklore,13,14,To make some sense of what you've seen,​epiphany
Taylor Swift,Folklore,13,15,"With you I serve, with you I fall down, down (Down)",​epiphany
Taylor Swift,Folklore,13,16,"Watch you breathe in, watch you breathing out, out",​epiphany
Taylor Swift,Folklore,13,17,"With you I serve (With you I serve), with you I fall down (Down), down (Down)",​epiphany
Taylor Swift,Folklore,13,18,"Watch you breathe in (Watch you breathe in), watch you breathing out (Out), out (Out)",​epiphany
Taylor Swift,Folklore,13,19,Only twenty minutes to sleep,​epiphany
Taylor Swift,Folklore,13,20,But you dream of some epiphany,​epiphany
Taylor Swift,Folklore,13,21,Just one single glimpse of relief,​epiphany
Taylor Swift,Folklore,13,22,To make some sense of what you've seen,​epiphany
Taylor Swift,Folklore,14,1,"Betty, I won't make assumptions",​betty
Taylor Swift,Folklore,14,2,"About why you switched your homeroom, but",​betty
Taylor Swift,Folklore,14,3,I think it's 'cause of me,​betty
Taylor Swift,Folklore,14,4,"Betty, one time I was riding on my skateboard",​betty
Taylor Swift,Folklore,14,5,When I passed your house,​betty
Taylor Swift,Folklore,14,6,It's like I couldn't breathe,​betty
Taylor Swift,Folklore,14,7,You heard the rumors from Inez,​betty
Taylor Swift,Folklore,14,8,You can't believe a word she says,​betty
Taylor Swift,Folklore,14,9,"Most times, but this time it was true",​betty
Taylor Swift,Folklore,14,10,The worst thing that I ever did,​betty
Taylor Swift,Folklore,14,11,Was what I did to you,​betty
Taylor Swift,Folklore,14,12,But if I just showed up at your party,​betty
Taylor Swift,Folklore,14,13,Would you have me? Would you want me?,​betty
Taylor Swift,Folklore,14,14,Would you tell me to go fuck myself,​betty
Taylor Swift,Folklore,14,15,Or lead me to the garden?,​betty
Taylor Swift,Folklore,14,16,"In the garden, would you trust me",​betty
Taylor Swift,Folklore,14,17,If I told you it was just a summer thing?,​betty
Taylor Swift,Folklore,14,18,"I'm only seventeen, I don't know anything",​betty
Taylor Swift,Folklore,14,19,But I know I miss you,​betty
Taylor Swift,Folklore,14,20,"Betty, I know where it all went wrong",​betty
Taylor Swift,Folklore,14,21,Your favorite song was playing,​betty
Taylor Swift,Folklore,14,22,From the far side of the gym,​betty
Taylor Swift,Folklore,14,23,I was nowhere to be found,​betty
Taylor Swift,Folklore,14,24,"I hate the crowds, you know that",​betty
Taylor Swift,Folklore,14,25,"Plus, I saw you dance with him",​betty
Taylor Swift,Folklore,14,26,You heard the rumors from Inez,​betty
Taylor Swift,Folklore,14,27,You can't believe a word she says,​betty
Taylor Swift,Folklore,14,28,"Most times, but this time it was true",​betty
Taylor Swift,Folklore,14,29,The worst thing that I ever did,​betty
Taylor Swift,Folklore,14,30,Was what I did to you,​betty
Taylor Swift,Folklore,14,31,But if I just showed up at your party,​betty
Taylor Swift,Folklore,14,32,Would you have me? Would you want me?,​betty
Taylor Swift,Folklore,14,33,Would you tell me to go fuck myself,​betty
Taylor Swift,Folklore,14,34,Or lead me to the garden?,​betty
Taylor Swift,Folklore,14,35,"In the garden, would you trust me",​betty
Taylor Swift,Folklore,14,36,If I told you it was just a summer thing?,​betty
Taylor Swift,Folklore,14,37,"I'm only seventeen, I don't know anything",​betty
Taylor Swift,Folklore,14,38,But I know I miss you,​betty
Taylor Swift,Folklore,14,39,I was walking home on broken cobblestones,​betty
Taylor Swift,Folklore,14,40,Just thinking of you when she pulled up like,​betty
Taylor Swift,Folklore,14,41,A figment of my worst intentions,​betty
Taylor Swift,Folklore,14,42,"She said ""James, get in, let's drive""",​betty
Taylor Swift,Folklore,14,43,Those days turned into nights,​betty
Taylor Swift,Folklore,14,44,"Slept next to her, but",​betty
Taylor Swift,Folklore,14,45,I dreamt of you all summer long,​betty
Taylor Swift,Folklore,14,46,"Betty, I'm here on your doorstep",​betty
Taylor Swift,Folklore,14,47,And I planned it out for weeks now,​betty
Taylor Swift,Folklore,14,48,But it's finally sinkin' in,​betty
Taylor Swift,Folklore,14,49,"Betty, right now is the last time",​betty
Taylor Swift,Folklore,14,50,I can dream about what happens when,​betty
Taylor Swift,Folklore,14,51,You see my face again,​betty
Taylor Swift,Folklore,14,52,The only thing I wanna do,​betty
Taylor Swift,Folklore,14,53,Is make it up to you,​betty
Taylor Swift,Folklore,14,54,So I showed up at your party,​betty
Taylor Swift,Folklore,14,55,"Yeah, I showed up at your party",​betty
Taylor Swift,Folklore,14,56,"Yeah, I showed up at your party",​betty
Taylor Swift,Folklore,14,57,Will you have me? Will you love me?,​betty
Taylor Swift,Folklore,14,58,Will you kiss me on the porch,​betty
Taylor Swift,Folklore,14,59,In front of all your stupid friends?,​betty
Taylor Swift,Folklore,14,60,"If you kiss me, will it be just like I dreamed it?",​betty
Taylor Swift,Folklore,14,61,Will it patch your broken wings?,​betty
Taylor Swift,Folklore,14,62,"I'm only seventeen, I don't know anything",​betty
Taylor Swift,Folklore,14,63,But I know I miss you,​betty
Taylor Swift,Folklore,14,64,Standing in your cardigan,​betty
Taylor Swift,Folklore,14,65,Kissin' in my car again,​betty
Taylor Swift,Folklore,14,66,Stopped at a streetlight,​betty
Taylor Swift,Folklore,14,67,You know I miss you,​betty
Taylor Swift,Folklore,15,1,Our coming-of-age has come and gone,​peace
Taylor Swift,Folklore,15,2,"Suddenly this summer, it's clear",​peace
Taylor Swift,Folklore,15,3,I never had the courage of my convictions,​peace
Taylor Swift,Folklore,15,4,As long as danger is near,​peace
Taylor Swift,Folklore,15,5,"And it's just around the corner, darlin'",​peace
Taylor Swift,Folklore,15,6,'Cause it lives in me,​peace
Taylor Swift,Folklore,15,7,"No, I could never give you peace",​peace
Taylor Swift,Folklore,15,8,But I'm a fire and I'll keep your brittle heart warm,​peace
Taylor Swift,Folklore,15,9,"If your cascade, ocean wave blues come",​peace
Taylor Swift,Folklore,15,10,All these people think love's for show,​peace
Taylor Swift,Folklore,15,11,But I would die for you in secret,​peace
Taylor Swift,Folklore,15,12,"The devil's in the details, but you got a friend in me",​peace
Taylor Swift,Folklore,15,13,Would it be enough if I could never give you peace?,​peace
Taylor Swift,Folklore,15,14,Your integrity makes me seem small,​peace
Taylor Swift,Folklore,15,15,You paint dreamscapes on the wall,​peace
Taylor Swift,Folklore,15,16,"I talk shit with my friends, it's like I'm wasting your honor",​peace
Taylor Swift,Folklore,15,17,And you know that I'd swing with you for the fences,​peace
Taylor Swift,Folklore,15,18,Sit with you in the trenches,​peace
Taylor Swift,Folklore,15,19,"Give you my wild, give you a child",​peace
Taylor Swift,Folklore,15,20,Give you the silence that only comes when two people understand each other,​peace
Taylor Swift,Folklore,15,21,"Family that I chose, now that I see your brother as my brother",​peace
Taylor Swift,Folklore,15,22,Is it enough?,​peace
Taylor Swift,Folklore,15,23,"But there's robbers to the east, clowns to the west",​peace
Taylor Swift,Folklore,15,24,"I'd give you my sunshine, give you my best",​peace
Taylor Swift,Folklore,15,25,But the rain is always gonna come if you're standin' with me,​peace
Taylor Swift,Folklore,15,26,But I'm a fire and I'll keep your brittle heart warm,​peace
Taylor Swift,Folklore,15,27,"If your cascade, ocean wave blues come",​peace
Taylor Swift,Folklore,15,28,All these people think love's for show,​peace
Taylor Swift,Folklore,15,29,But I would die for you in secret,​peace
Taylor Swift,Folklore,15,30,"The devil's in the details, but you got a friend in me",​peace
Taylor Swift,Folklore,15,31,Would it be enough if I could never give you peace?,​peace
Taylor Swift,Folklore,15,32,Would it be enough if I could never give you peace?,​peace
Taylor Swift,Folklore,15,33,Would it be enough if I could never give you peace?,​peace
Taylor Swift,Folklore,16,1,My only one,​hoax
Taylor Swift,Folklore,16,2,My smoking gun,​hoax
Taylor Swift,Folklore,16,3,My eclipsed sun,​hoax
Taylor Swift,Folklore,16,4,This has broken me down,​hoax
Taylor Swift,Folklore,16,5,My twisted knife,​hoax
